"cdr_ID","calldate","sipcallerip_country_code","sipcalledip_country_code","caller_number_country_code","called_number_country_code"
76102578,"2018-05-01 02:12:59","CA","CA","CA","CA"
76102579,"2018-05-01 02:12:59","CA","CA","CA","CA"
76102580,"2018-05-01 02:12:59","CA","CA","CA","CA"
76102574,"2018-05-01 02:13:01","CA","CA","X1","X1"
76102575,"2018-05-01 02:13:10","CA","CA","X1","X1"
76102576,"2018-05-01 02:13:10","CA","CA","X1","X1"
76102581,"2018-05-01 02:13:17","CA","CA","CA","CA"
76102694,"2018-05-01 02:13:33","CA","CA","CA","CA"
76102697,"2018-05-01 02:13:35","CA","CA","CA","CA"
76102692,"2018-05-01 02:13:42","CA","CA","CA","CA"
76102695,"2018-05-01 02:13:42","CA","CA","CA","CA"
76102693,"2018-05-01 02:13:44","CA","CA","CA","CA"
76102696,"2018-05-01 02:13:44","CA","CA","CA","CA"
76102582,"2018-05-01 02:13:49","FR","US","CA","SE"
76102585,"2018-05-01 02:13:53","US","CA","CA","CA"
76102584,"2018-05-01 02:13:55","CA","CA","CA","CA"
76102583,"2018-05-01 02:14:03","CA","CA","CA","CA"
76102586,"2018-05-01 02:14:03","CA","CA","CA","CA"
76102598,"2018-05-01 02:14:13","CA","US","CA","CA"
76102595,"2018-05-01 02:14:14","US","CA","CA","CA"
76102596,"2018-05-01 02:14:14","US","CA","CA","CA"
76102599,"2018-05-01 02:14:14","US","CA","CA","CA"
76102615,"2018-05-01 02:15:07","CA","CA","CA","CA"
76102600,"2018-05-01 02:15:39","US","CA","US","X1"
76102601,"2018-05-01 02:15:39","US","CA","US","X1"
76102597,"2018-05-01 02:15:42","FR","US","CA","SE"
76102604,"2018-05-01 02:15:51","CA","CA","CA","CA"
76102605,"2018-05-01 02:15:57","CA","CA","CA","CA"
76102606,"2018-05-01 02:15:57","CA","CA","CA","CA"
76102607,"2018-05-01 02:16:05","CA","CA","CA","CA"
76102610,"2018-05-01 02:16:05","CA","CA","CA","CA"
76102608,"2018-05-01 02:16:06","CA","CA","CA","CA"
76102609,"2018-05-01 02:16:06","CA","CA","CA","CA"
76102611,"2018-05-01 02:16:06","CA","CA","CA","CA"
76102612,"2018-05-01 02:16:06","CA","CA","CA","CA"
76102613,"2018-05-01 02:16:08","FR","US","CA","GB"
76102603,"2018-05-01 02:16:09","FR","US","CA","GB"
76102602,"2018-05-01 02:16:10","FR","US","CA","GB"
76102614,"2018-05-01 02:16:11","FR","US","CA","GB"
76102618,"2018-05-01 02:16:37","US","CA","US","US"
76102621,"2018-05-01 02:16:37","US","CA","US","US"
76102617,"2018-05-01 02:16:56","CA","US","US","US"
76102620,"2018-05-01 02:16:56","CA","US","US","US"
76102616,"2018-05-01 02:16:57","US","CA","US","US"
76102619,"2018-05-01 02:16:57","US","CA","US","US"
76102622,"2018-05-01 02:17:29","FR","US","CA","SE"
76102642,"2018-05-01 02:17:30","US","CA","CA","CA"
76102643,"2018-05-01 02:17:32","CA","CA","CA","CA"
76102623,"2018-05-01 02:17:35","US","CA","US","X1"
76102624,"2018-05-01 02:17:35","US","CA","US","X1"
76102640,"2018-05-01 02:17:41","CA","CA","CA","CA"
76102641,"2018-05-01 02:17:41","CA","CA","CA","CA"
76102625,"2018-05-01 02:17:53","US","CA","US","US"
76102626,"2018-05-01 02:17:53","US","CA","US","US"
76102637,"2018-05-01 02:18:04","CA","CA","CA","CA"
76102636,"2018-05-01 02:18:07","CA","CA","CA","CA"
76102631,"2018-05-01 02:18:16","CA","CA","CA","CA"
76102633,"2018-05-01 02:18:16","CA","CA","CA","CA"
76102630,"2018-05-01 02:18:21","CA","CA","CA","CA"
76102632,"2018-05-01 02:18:21","CA","CA","CA","CA"
76102635,"2018-05-01 02:18:22","CA","CA","CA","CA"
76102638,"2018-05-01 02:18:22","CA","CA","CA","CA"
76102653,"2018-05-01 02:18:26","CA","CA","CA","CA"
76102654,"2018-05-01 02:18:27","CA","US","CA","CA"
76102639,"2018-05-01 02:19:16","FR","US","CA","SE"
76102644,"2018-05-01 02:19:52","CA","CA","CA","CA"
76102646,"2018-05-01 02:20:16","CA","CA","CA","CA"
76102647,"2018-05-01 02:20:17","CA","CA","CA","CA"
76102645,"2018-05-01 02:20:19","CA","CA","CA","CA"
76102648,"2018-05-01 02:21:10","FR","US","CA","SE"
76102649,"2018-05-01 02:21:22","CA","CA","CA","CA"
76102650,"2018-05-01 02:21:22","CA","CA","CA","CA"
76102651,"2018-05-01 02:21:23","CA","CA","CA","CA"
76102652,"2018-05-01 02:21:23","CA","CA","CA","CA"
76102660,"2018-05-01 02:22:07","US","CA","US","X1"
76102662,"2018-05-01 02:22:07","US","CA","US","X1"
76102659,"2018-05-01 02:22:27","CA","CA","CA","CA"
76102658,"2018-05-01 02:22:28","CA","CA","CA","CA"
76102656,"2018-05-01 02:22:37","CA","CA","CA","CA"
76102657,"2018-05-01 02:22:37","CA","CA","CA","CA"
76102655,"2018-05-01 02:22:56","FR","US","CA","SE"
76102683,"2018-05-01 02:23:14","US","CA","US","X1"
76102685,"2018-05-01 02:23:14","US","CA","US","X1"
76102661,"2018-05-01 02:23:40","CA","US","US","US"
76102663,"2018-05-01 02:23:40","CA","US","US","US"
76102664,"2018-05-01 02:23:46","CA","CA","CA","CA"
76102665,"2018-05-01 02:23:49","CA","CA","CA","CA"
76102668,"2018-05-01 02:23:58","CA","CA","CA","CA"
76102669,"2018-05-01 02:23:58","CA","CA","CA","CA"
76102666,"2018-05-01 02:24:35","CA","CA","X1","CA"
76102667,"2018-05-01 02:24:36","CA","CA","X1","CA"
76102670,"2018-05-01 02:24:42","CA","CA","US","CA"
76102672,"2018-05-01 02:24:42","CA","CA","US","CA"
76102671,"2018-05-01 02:24:43","CA","CA","US","CA"
76102673,"2018-05-01 02:24:43","CA","CA","US","CA"
76102677,"2018-05-01 02:24:45","CA","CA","US","CA"
76102678,"2018-05-01 02:24:45","CA","CA","US","CA"
76102679,"2018-05-01 02:24:45","CA","CA","US","CA"
76102680,"2018-05-01 02:24:45","CA","CA","US","CA"
76102675,"2018-05-01 02:24:52","FR","US","CA","GB"
76102674,"2018-05-01 02:24:53","FR","US","CA","SE"
76102681,"2018-05-01 02:24:54","FR","US","CA","GB"
76102682,"2018-05-01 02:24:55","FR","US","CA","GB"
76102676,"2018-05-01 02:24:56","FR","US","CA","GB"
76102684,"2018-05-01 02:24:57","CA","US","US","US"
76102686,"2018-05-01 02:24:57","CA","US","US","US"
76102687,"2018-05-01 02:26:44","FR","US","CA","SE"
76102688,"2018-05-01 02:26:46","CA","US","US","CA"
76102689,"2018-05-01 02:26:47","US","CA","US","CA"
76102690,"2018-05-01 02:26:48","CA","US","US","CA"
76102691,"2018-05-01 02:26:48","US","CA","US","CA"
76102704,"2018-05-01 02:27:53","CA","CA","CA","CA"
76102710,"2018-05-01 02:28:00","US","CA","US","X1"
76102712,"2018-05-01 02:28:00","US","CA","US","X1"
76102701,"2018-05-01 02:28:01","CA","CA","CA","CA"
76102703,"2018-05-01 02:28:01","CA","CA","CA","CA"
76102699,"2018-05-01 02:28:02","CA","CA","CA","CA"
76102700,"2018-05-01 02:28:02","CA","CA","CA","CA"
76102698,"2018-05-01 02:28:04","CA","CA","X1","CA"
76102750,"2018-05-01 02:28:21","CA","CA","CA","X1"
76102747,"2018-05-01 02:28:24","CA","CA","CA","X1"
76102743,"2018-05-01 02:28:33","CA","CA","CA","X1"
76102746,"2018-05-01 02:28:33","CA","CA","CA","X1"
76102702,"2018-05-01 02:28:35","FR","US","CA","SE"
76102705,"2018-05-01 02:28:56","US","CA","US","X1"
76102706,"2018-05-01 02:28:56","US","CA","US","X1"
76102711,"2018-05-01 02:29:23","CA","US","US","US"
76102713,"2018-05-01 02:29:23","CA","US","US","US"
76102707,"2018-05-01 02:29:43","CA","CA","CA","CA"
76102708,"2018-05-01 02:29:44","CA","CA","CA","CA"
76102709,"2018-05-01 02:30:29","FR","US","CA","SE"
76102714,"2018-05-01 02:31:15","CA","CA","CA","CA"
76102715,"2018-05-01 02:31:15","CA","CA","CA","CA"
76102716,"2018-05-01 02:31:16","CA","CA","CA","CA"
76102717,"2018-05-01 02:31:16","CA","CA","CA","CA"
76102718,"2018-05-01 02:31:31","CA","CA","CA","CA"
76102719,"2018-05-01 02:31:33","CA","CA","CA","CA"
76102720,"2018-05-01 02:31:42","CA","CA","CA","CA"
76102721,"2018-05-01 02:31:42","CA","CA","CA","CA"
76102722,"2018-05-01 02:32:17","FR","US","CA","SE"
76102724,"2018-05-01 02:33:35","CA","CA","CA","CA"
76102725,"2018-05-01 02:33:35","CA","CA","CA","CA"
76102723,"2018-05-01 02:34:12","FR","US","X1","SE"
76102726,"2018-05-01 02:34:56","CA","CA","CA","CA"
76102727,"2018-05-01 02:34:56","CA","CA","CA","CA"
76102728,"2018-05-01 02:34:57","CA","CA","CA","CA"
76102729,"2018-05-01 02:34:57","CA","CA","CA","CA"
76102733,"2018-05-01 02:35:26","CA","CA","CA","CA"
76102734,"2018-05-01 02:35:27","CA","US","CA","CA"
76102732,"2018-05-01 02:35:48","CA","US","CA","CA"
76102730,"2018-05-01 02:35:49","US","CA","CA","CA"
76102731,"2018-05-01 02:35:49","US","CA","CA","CA"
76102736,"2018-05-01 02:35:49","US","CA","CA","CA"
76102748,"2018-05-01 02:36:04","CA","CA","CA","CA"
76102735,"2018-05-01 02:36:05","FR","US","CA","SE"
76102749,"2018-05-01 02:36:06","CA","CA","CA","CA"
76102737,"2018-05-01 02:36:11","CA","CA","CA","CA"
76102738,"2018-05-01 02:36:12","CA","US","CA","CA"
76102741,"2018-05-01 02:36:13","CA","CA","CA","CA"
76102744,"2018-05-01 02:36:13","CA","CA","CA","CA"
76102742,"2018-05-01 02:36:15","CA","CA","CA","CA"
76102745,"2018-05-01 02:36:15","CA","CA","CA","CA"
76102739,"2018-05-01 02:36:31","CA","CA","CA","CA"
76102740,"2018-05-01 02:36:33","CA","CA","CA","CA"
76102807,"2018-05-01 02:36:37","CA","CA","CA","CA"
76102808,"2018-05-01 02:36:39","CA","CA","CA","CA"
76102754,"2018-05-01 02:37:00","US","CA","CA","CA"
76102753,"2018-05-01 02:37:02","CA","CA","CA","CA"
76102751,"2018-05-01 02:37:10","CA","CA","CA","CA"
76102756,"2018-05-01 02:37:10","CA","CA","CA","CA"
76102752,"2018-05-01 02:38:17","US","CA","US","US"
76102755,"2018-05-01 02:38:17","US","CA","US","US"
76102760,"2018-05-01 02:38:45","CA","CA","CA","CA"
76102761,"2018-05-01 02:38:47","CA","CA","CA","CA"
76102757,"2018-05-01 02:38:54","CA","CA","CA","CA"
76102758,"2018-05-01 02:38:54","CA","CA","CA","CA"
76102759,"2018-05-01 02:38:55","CA","CA","CA","CA"
76102762,"2018-05-01 02:38:55","CA","CA","CA","CA"
76102770,"2018-05-01 02:39:04","CA","CA","CA","X1"
76102769,"2018-05-01 02:39:06","CA","CA","CA","X1"
76102774,"2018-05-01 02:39:09","CA","CA","CA","CA"
76102768,"2018-05-01 02:39:14","CA","CA","CA","X1"
76102771,"2018-05-01 02:39:14","CA","CA","CA","X1"
76102765,"2018-05-01 02:39:18","CA","CA","CA","CA"
76102775,"2018-05-01 02:39:18","CA","CA","CA","CA"
76102764,"2018-05-01 02:39:27","CA","CA","CA","CA"
76102766,"2018-05-01 02:39:27","CA","CA","CA","CA"
76102777,"2018-05-01 02:39:27","CA","CA","CA","CA"
76102778,"2018-05-01 02:39:27","CA","CA","CA","CA"
76102763,"2018-05-01 02:39:28","FR","US","CA","CA"
76102772,"2018-05-01 02:39:29","FR","US","CA","CA"
76102773,"2018-05-01 02:39:29","FR","US","CA","CA"
76102767,"2018-05-01 02:39:30","FR","US","CA","CA"
76102839,"2018-05-01 02:40:07","CA","CA","CA","X1"
76102838,"2018-05-01 02:40:08","CA","CA","CA","X1"
76102836,"2018-05-01 02:40:17","CA","CA","CA","X1"
76102837,"2018-05-01 02:40:17","CA","CA","CA","X1"
76102776,"2018-05-01 02:40:18","CA","CA","CA","CA"
76102779,"2018-05-01 02:40:32","CA","CA","CA","CA"
76102781,"2018-05-01 02:40:32","CA","CA","CA","CA"
76102780,"2018-05-01 02:40:33","CA","CA","CA","CA"
76102782,"2018-05-01 02:40:33","CA","CA","CA","CA"
76102787,"2018-05-01 02:40:33","CA","CA","CA","CA"
76102788,"2018-05-01 02:40:34","CA","CA","CA","CA"
76102783,"2018-05-01 02:40:41","CA","CA","CA","CA"
76102785,"2018-05-01 02:40:41","CA","CA","CA","CA"
76102784,"2018-05-01 02:40:43","CA","CA","CA","CA"
76102786,"2018-05-01 02:40:43","CA","CA","CA","CA"
76102801,"2018-05-01 02:41:40","US","CA","US","X1"
76102803,"2018-05-01 02:41:40","US","CA","US","X1"
76102789,"2018-05-01 02:42:18","CA","CA","CA","CA"
76102790,"2018-05-01 02:42:18","CA","CA","CA","CA"
76102791,"2018-05-01 02:42:20","CA","CA","CA","CA"
76102792,"2018-05-01 02:42:20","CA","CA","CA","CA"
76102794,"2018-05-01 02:42:20","CA","CA","CA","CA"
76102795,"2018-05-01 02:42:20","CA","CA","CA","CA"
76102793,"2018-05-01 02:42:21","CA","CA","CA","CA"
76102796,"2018-05-01 02:42:21","CA","CA","CA","CA"
76102797,"2018-05-01 02:42:43","CA","CA","CA","CA"
76102798,"2018-05-01 02:42:43","CA","CA","CA","CA"
76102799,"2018-05-01 02:42:44","CA","CA","CA","CA"
76102800,"2018-05-01 02:42:44","CA","CA","CA","CA"
76102802,"2018-05-01 02:43:18","CA","US","US","US"
76102804,"2018-05-01 02:43:18","CA","US","US","US"
76102805,"2018-05-01 02:44:10","US","CA","US","X1"
76102806,"2018-05-01 02:44:10","US","CA","US","X1"
76102809,"2018-05-01 02:46:18","CA","CA","CA","CA"
76102810,"2018-05-01 02:46:18","CA","CA","CA","CA"
76102811,"2018-05-01 02:46:19","CA","CA","CA","CA"
76102812,"2018-05-01 02:46:19","CA","CA","CA","CA"
76102813,"2018-05-01 02:47:23","CA","US","US","CA"
76102814,"2018-05-01 02:47:23","US","CA","US","CA"
76102817,"2018-05-01 02:48:11","CA","CA","CA","CA"
76102821,"2018-05-01 02:48:18","CA","CA","CA","CA"
76102825,"2018-05-01 02:48:18","CA","CA","CA","CA"
76102815,"2018-05-01 02:48:20","CA","CA","CA","CA"
76102816,"2018-05-01 02:48:20","CA","CA","CA","CA"
76102818,"2018-05-01 02:48:20","CA","CA","CA","CA"
76102819,"2018-05-01 02:48:20","CA","CA","CA","CA"
76102822,"2018-05-01 02:48:20","CA","CA","CA","CA"
76102826,"2018-05-01 02:48:20","CA","CA","CA","CA"
76102820,"2018-05-01 02:48:25","CA","CA","CA","CA"
76102824,"2018-05-01 02:48:25","CA","CA","CA","CA"
76102823,"2018-05-01 02:48:26","CA","CA","CA","CA"
76102827,"2018-05-01 02:48:26","CA","CA","CA","CA"
76102829,"2018-05-01 02:49:03","CA","CA","CA","CA"
76102831,"2018-05-01 02:49:03","CA","CA","CA","CA"
76102828,"2018-05-01 02:49:04","CA","CA","CA","CA"
76102830,"2018-05-01 02:49:04","CA","CA","CA","CA"
76102832,"2018-05-01 02:49:04","CA","CA","CA","CA"
76102833,"2018-05-01 02:49:04","CA","CA","CA","CA"
76102834,"2018-05-01 02:49:58","US","CA","US","US"
76102835,"2018-05-01 02:49:58","US","CA","US","US"
76102856,"2018-05-01 02:50:19","CA","CA","CA","CA"
76102855,"2018-05-01 02:50:21","CA","CA","CA","CA"
76102853,"2018-05-01 02:50:29","CA","CA","CA","CA"
76102854,"2018-05-01 02:50:29","CA","CA","CA","CA"
76102849,"2018-05-01 02:50:52","CA","CA","CA","CA"
76102852,"2018-05-01 02:50:52","CA","CA","CA","CA"
76102844,"2018-05-01 02:50:53","CA","CA","CA","CA"
76102845,"2018-05-01 02:50:53","CA","CA","CA","CA"
76102848,"2018-05-01 02:50:53","CA","CA","CA","CA"
76102851,"2018-05-01 02:50:53","CA","CA","CA","CA"
76102846,"2018-05-01 02:51:02","CA","CA","CA","CA"
76102965,"2018-05-01 02:51:07","CA","CA","CA","CA"
76102964,"2018-05-01 02:51:08","CA","CA","CA","CA"
76102847,"2018-05-01 02:51:11","CA","CA","CA","CA"
76102850,"2018-05-01 02:51:11","CA","CA","CA","CA"
76102869,"2018-05-01 02:51:12","CA","CA","CA","CA"
76102870,"2018-05-01 02:51:13","CA","CA","CA","CA"
76102962,"2018-05-01 02:51:17","CA","CA","CA","CA"
76102963,"2018-05-01 02:51:17","CA","CA","CA","CA"
76102863,"2018-05-01 02:51:20","CA","CA","CA","CA"
76102866,"2018-05-01 02:51:20","CA","CA","CA","CA"
76102865,"2018-05-01 02:51:22","CA","CA","CA","CA"
76102868,"2018-05-01 02:51:22","CA","CA","CA","CA"
76102859,"2018-05-01 02:51:24","CA","CA","CA","CA"
76102860,"2018-05-01 02:51:27","CA","CA","CA","CA"
76102858,"2018-05-01 02:51:36","CA","CA","CA","CA"
76102861,"2018-05-01 02:51:36","CA","CA","CA","CA"
76102857,"2018-05-01 02:51:45","CA","CA","CA","CA"
76102862,"2018-05-01 02:51:45","CA","CA","CA","CA"
76102864,"2018-05-01 02:51:46","CA","CA","CA","CA"
76102867,"2018-05-01 02:51:46","CA","CA","CA","CA"
76102871,"2018-05-01 02:52:42","CA","CA","X1","CA"
76102872,"2018-05-01 02:52:44","CA","CA","X1","CA"
76102873,"2018-05-01 02:52:58","CA","CA","X1","CA"
76102875,"2018-05-01 02:53:21","CA","CA","US","X1"
76102874,"2018-05-01 02:53:25","CA","CA","CA","CA"
76102877,"2018-05-01 02:53:53","CA","CA","CA","CA"
76102878,"2018-05-01 02:53:56","CA","CA","CA","CA"
76102879,"2018-05-01 02:54:05","CA","CA","CA","CA"
76102880,"2018-05-01 02:54:05","CA","CA","CA","CA"
76102876,"2018-05-01 02:54:27","FR","US","CA","CA"
76102884,"2018-05-01 02:54:28","FR","US","CA","CA"
76102885,"2018-05-01 02:54:29","FR","US","CA","CA"
76102881,"2018-05-01 02:54:30","FR","US","CA","CA"
76102883,"2018-05-01 02:54:33","CA","CA","CA","CA"
76102882,"2018-05-01 02:54:35","CA","CA","CA","CA"
76102911,"2018-05-01 02:55:07","CA","CA","CA","CA"
76102913,"2018-05-01 02:55:08","CA","CA","CA","CA"
76102886,"2018-05-01 02:55:21","CA","CA","CA","CA"
76102887,"2018-05-01 02:55:21","CA","CA","CA","CA"
76102888,"2018-05-01 02:55:22","CA","CA","CA","CA"
76102889,"2018-05-01 02:55:22","CA","CA","CA","CA"
76102890,"2018-05-01 02:55:29","US","CA","US","X1"
76102892,"2018-05-01 02:55:29","US","CA","US","X1"
76102891,"2018-05-01 02:55:46","CA","US","US","US"
76102893,"2018-05-01 02:55:46","CA","US","US","US"
76102895,"2018-05-01 02:58:08","CA","CA","CA","CA"
76102896,"2018-05-01 02:58:08","CA","CA","CA","CA"
76102894,"2018-05-01 02:58:09","CA","CA","CA","CA"
76102897,"2018-05-01 02:58:09","CA","CA","CA","CA"
76102898,"2018-05-01 02:58:16","CA","CA","CA","CA"
76102899,"2018-05-01 02:58:17","CA","CA","CA","CA"
76102900,"2018-05-01 02:58:25","CA","CA","CA","CA"
76102901,"2018-05-01 02:58:25","CA","CA","CA","CA"
76102902,"2018-05-01 03:01:45","CA","CA","CA","CA"
76102907,"2018-05-01 03:01:52","CA","CA","CA","CA"
76102910,"2018-05-01 03:01:52","CA","CA","CA","CA"
76102903,"2018-05-01 03:01:53","CA","CA","CA","CA"
76102904,"2018-05-01 03:01:53","CA","CA","CA","CA"
76102905,"2018-05-01 03:01:53","CA","CA","CA","CA"
76102906,"2018-05-01 03:01:53","CA","CA","CA","CA"
76102908,"2018-05-01 03:01:53","CA","CA","CA","CA"
76102909,"2018-05-01 03:01:53","CA","CA","CA","CA"
76102912,"2018-05-01 03:02:21","CA","CA","CA","CA"
76102919,"2018-05-01 03:02:28","CA","CA","CA","CA"
76102921,"2018-05-01 03:02:28","CA","CA","CA","CA"
76102914,"2018-05-01 03:02:30","CA","CA","CA","CA"
76102915,"2018-05-01 03:02:30","CA","CA","CA","CA"
76102916,"2018-05-01 03:02:30","CA","CA","CA","CA"
76102917,"2018-05-01 03:02:30","CA","CA","CA","CA"
76102918,"2018-05-01 03:02:30","CA","CA","CA","CA"
76102920,"2018-05-01 03:02:30","CA","CA","CA","CA"
76102922,"2018-05-01 03:02:47","CA","CA","US","CA"
76102923,"2018-05-01 03:02:47","CA","CA","US","CA"
76102924,"2018-05-01 03:03:59","CA","CA","CA","CA"
76102925,"2018-05-01 03:03:59","CA","CA","CA","CA"
76102926,"2018-05-01 03:04:00","CA","CA","CA","CA"
76102927,"2018-05-01 03:04:00","CA","CA","CA","CA"
76102933,"2018-05-01 03:04:04","CA","CA","CA","CA"
76102935,"2018-05-01 03:04:04","CA","CA","CA","CA"
76102934,"2018-05-01 03:04:06","CA","CA","CA","CA"
76102936,"2018-05-01 03:04:06","CA","CA","CA","CA"
76102928,"2018-05-01 03:04:37","CA","CA","CA","CA"
76102929,"2018-05-01 03:04:47","CA","CA","CA","CA"
76102931,"2018-05-01 03:04:47","CA","CA","CA","CA"
76102930,"2018-05-01 03:04:48","CA","US","CA","CA"
76102932,"2018-05-01 03:04:56","CA","CA","CA","CA"
76102943,"2018-05-01 03:06:22","CA","CA","CA","CA"
76102944,"2018-05-01 03:06:22","CA","CA","CA","CA"
76102937,"2018-05-01 03:06:49","US","CA","US","X1"
76102938,"2018-05-01 03:06:49","US","CA","US","X1"
76102939,"2018-05-01 03:07:58","CA","CA","CA","CA"
76102940,"2018-05-01 03:07:58","CA","CA","CA","CA"
76102941,"2018-05-01 03:07:58","CA","CA","CA","CA"
76102942,"2018-05-01 03:07:58","CA","CA","CA","CA"
76102958,"2018-05-01 03:09:57","US","CA","US","X1"
76102960,"2018-05-01 03:09:57","US","CA","US","X1"
76102945,"2018-05-01 03:10:14","FR","US","CA","CA"
76102948,"2018-05-01 03:10:15","FR","US","CA","CA"
76102947,"2018-05-01 03:10:16","FR","US","CA","CA"
76102946,"2018-05-01 03:10:17","FR","US","CA","CA"
76102966,"2018-05-01 03:10:24","CA","CA","CA","CA"
76102967,"2018-05-01 03:10:24","CA","CA","CA","CA"
76102949,"2018-05-01 03:11:00","CA","CA","CA","CA"
76102950,"2018-05-01 03:11:00","CA","CA","CA","CA"
76102951,"2018-05-01 03:11:01","CA","CA","CA","CA"
76102952,"2018-05-01 03:11:01","CA","CA","CA","CA"
76102959,"2018-05-01 03:11:54","CA","US","US","US"
76102961,"2018-05-01 03:11:54","CA","US","US","US"
76102953,"2018-05-01 03:12:03","CA","CA","X1","CA"
76102956,"2018-05-01 03:12:20","CA","CA","CA","CA"
76102957,"2018-05-01 03:12:21","CA","CA","CA","CA"
76102954,"2018-05-01 03:12:29","CA","CA","CA","CA"
76102955,"2018-05-01 03:12:29","CA","CA","CA","CA"
76102969,"2018-05-01 03:15:13","CA","CA","CA","CA"
76102968,"2018-05-01 03:15:15","CA","CA","CA","CA"
76102977,"2018-05-01 03:15:20","CA","CA","CA","CA"
76102970,"2018-05-01 03:15:22","CA","CA","CA","CA"
76102971,"2018-05-01 03:15:22","CA","CA","CA","CA"
76102972,"2018-05-01 03:15:22","CA","CA","CA","CA"
76102973,"2018-05-01 03:15:22","CA","CA","CA","CA"
76102974,"2018-05-01 03:15:22","CA","CA","CA","CA"
76102978,"2018-05-01 03:15:22","CA","CA","CA","CA"
76103007,"2018-05-01 03:15:34","CA","CA","CA","CA"
76103009,"2018-05-01 03:15:34","CA","CA","CA","CA"
76103008,"2018-05-01 03:15:36","CA","CA","CA","CA"
76103010,"2018-05-01 03:15:36","CA","CA","CA","CA"
76102975,"2018-05-01 03:17:00","CA","CA","CA","CA"
76102976,"2018-05-01 03:17:01","CA","CA","CA","CA"
76102988,"2018-05-01 03:20:51","CA","CA","CA","CA"
76102993,"2018-05-01 03:20:51","CA","CA","CA","CA"
76102990,"2018-05-01 03:20:53","CA","CA","CA","CA"
76102995,"2018-05-01 03:20:53","CA","CA","CA","CA"
76102979,"2018-05-01 03:21:59","CA","CA","CA","CA"
76102980,"2018-05-01 03:21:59","CA","CA","CA","CA"
76102981,"2018-05-01 03:21:59","CA","CA","CA","CA"
76102984,"2018-05-01 03:21:59","CA","CA","CA","CA"
76102982,"2018-05-01 03:22:08","CA","CA","CA","CA"
76102983,"2018-05-01 03:22:09","CA","US","CA","CA"
76102985,"2018-05-01 03:22:17","CA","CA","CA","CA"
76102986,"2018-05-01 03:22:27","CA","CA","CA","CA"
76102987,"2018-05-01 03:22:27","CA","CA","CA","CA"
76102989,"2018-05-01 03:22:28","CA","US","CA","CA"
76102994,"2018-05-01 03:22:28","CA","US","CA","CA"
76102996,"2018-05-01 03:22:28","CA","CA","CA","CA"
76102991,"2018-05-01 03:22:31","CA","CA","CA","CA"
76102992,"2018-05-01 03:22:32","CA","US","CA","CA"
76103025,"2018-05-01 03:22:32","CA","CA","CA","CA"
76102998,"2018-05-01 03:22:34","CA","CA","CA","CA"
76102999,"2018-05-01 03:22:34","CA","CA","CA","CA"
76103000,"2018-05-01 03:22:34","CA","CA","CA","CA"
76103001,"2018-05-01 03:22:34","CA","CA","CA","CA"
76103002,"2018-05-01 03:22:34","CA","CA","CA","CA"
76103003,"2018-05-01 03:22:34","CA","CA","CA","CA"
76103004,"2018-05-01 03:22:34","CA","CA","CA","CA"
76103005,"2018-05-01 03:22:34","CA","CA","CA","CA"
76103006,"2018-05-01 03:22:34","CA","CA","CA","CA"
76103027,"2018-05-01 03:22:34","CA","CA","CA","CA"
76102997,"2018-05-01 03:22:41","CA","CA","CA","CA"
76103011,"2018-05-01 03:22:51","CA","CA","CA","CA"
76103013,"2018-05-01 03:22:51","CA","CA","CA","CA"
76103012,"2018-05-01 03:22:52","CA","CA","CA","CA"
76103014,"2018-05-01 03:22:52","CA","CA","CA","CA"
76103015,"2018-05-01 03:23:35","CA","CA","CA","CA"
