,Unnamed: 0,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called,sipcallerasn,sipcallerasorg,sipcalledasn,sipcalledasorg,a_saddr_asn,a_saddr_asorg,b_saddr_asn,b_saddr_asorg,caller_city_asn,called_city_asn
459,654,76105910,2018-05-01 11:46:41,2018-05-01 11:47:02,21,12,1,1,519923,sanitized,99151+,sanitized,sanitized,170544,sanitized,445071,3227975506,11000,3510265337,5060,callee,3,1,200,0,33685504,1,0,0,0,3227975506,3495526469,978,997,0,0,2,,3,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,40,45,45,45,,,,,,,,,,,0,0,0,3,45,45,45,0,0,0,135,135,0,13500,13500,0,1,1,0,,,0,801,,,,,,,16,,,,,,,,,,1,895,45,45,34,45,45,45,20,20,,192.102.255.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
460,655,76101560,2018-05-01 00:45:56,2018-05-01 00:47:41,105,91,0,0,519923,sanitized,99151+,sanitized,sanitized,151969,sanitized,969151,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554432,1,0,0,0,3227975507,3495526469,5211,5223,0,0,2,,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,21,,,,,,,,,4,536,45,45,45,45,45,45,20,20,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
461,658,76101564,2018-05-01 00:45:56,2018-05-01 00:47:41,105,91,0,0,519923,sanitized,99151+,sanitized,sanitized,151969,sanitized,969151,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685504,1,0,0,0,3227975507,3495526469,5212,5225,0,0,2,,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,801,,,,,,,16,21,,,,,,,,,3,539,45,45,45,45,45,45,20,20,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
462,659,76104380,2018-05-01 10:58:06,2018-05-01 10:58:11,5,4,1,1,519923,sanitized,99151+,sanitized,sanitized,151937,sanitized,739151,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685504,1,0,0,0,3227975507,3495526469,191,201,0,0,2,,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,4,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,801,,,,,,,16,21,,,,,,,,,1,600,45,45,45,45,45,45,20,20,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
463,661,76104382,2018-05-01 10:58:06,2018-05-01 10:58:11,5,4,1,1,519923,sanitized,99151+,sanitized,sanitized,151937,sanitized,739151,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554432,1,0,0,0,3227975507,3495526469,190,200,0,0,2,,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,3,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,21,,,,,,,,,4,600,45,45,45,45,45,45,20,20,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
464,662,76106174,2018-05-01 11:50:12,2018-05-01 11:51:27,75,73,2,2,519963,sanitized,99151+,sanitized,sanitized,133082,sanitized,280331,3227975507,11000,3438593084,5060,caller,3,1,200,0,33685504,1,0,0,0,3227975507,3438593084,3611,3647,0,1,2,,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,27,0,27,0,0,0,0,0,0,0,0,0,,,1,801,,,,,,,16,21,,,,,,,,,1,1945,45,45,45,45,45,45,20,20,,192.102.255.83,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
465,666,76106182,2018-05-01 11:50:12,2018-05-01 11:51:27,75,73,2,2,519963,sanitized,99151+,sanitized,sanitized,133082,sanitized,280331,3227975504,5060,3438593084,5060,caller,3,1,200,0,33554432,1,0,0,0,3227975507,3438593084,3611,3648,0,0,2,,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,21,,,,,,,,,50,1944,45,45,45,45,45,45,20,20,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
466,669,76104908,2018-05-01 11:06:48,2018-05-01 11:21:17,869,842,1,1,519922,sanitized,99151+,sanitized,sanitized,151969,sanitized,969151,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685550,1,0,0,0,3227975507,3495526469,43314,43378,6,6,2,,133,1,15,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,133,45,45,45,14,14,14,0,0,0,0,0,0,0,0,0,,,6,801,,,,,,,16,21,,,,,,,,,1,583,45,45,45,45,45,45,20,20,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
467,671,76104910,2018-05-01 11:06:48,2018-05-01 11:21:17,869,842,1,1,519922,sanitized,99151+,sanitized,sanitized,151969,sanitized,969151,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554478,1,0,0,0,3227975507,3495526469,43318,43383,0,0,2,,133,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,133,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,21,,,,,,,,,4,582,45,45,45,45,45,45,20,20,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
468,672,76104657,2018-05-01 11:09:52,2018-05-01 11:10:33,41,19,5,5,519923,sanitized,99151+,sanitized,sanitized,141689,sanitized,986141,3227975506,11000,3510265337,5060,callee,3,1,200,0,33685504,1,0,0,0,3227975506,3341778438,1790,1799,0,0,2,,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,801,,,,,,,16,,,,,,,,,,1,5245,45,45,45,45,45,45,20,20,,192.102.255.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
469,674,76104660,2018-05-01 11:09:52,2018-05-01 11:10:33,41,19,5,5,519923,sanitized,99151+,sanitized,sanitized,141689,sanitized,986141,3227975504,5060,3510265337,5060,callee,3,1,200,0,33554432,1,0,0,0,3227975506,3341778438,1790,1797,0,0,2,,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,,,,,,,,,,4,5244,45,45,45,45,45,45,20,20,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
470,675,76106196,2018-05-01 11:50:12,2018-05-01 11:51:50,98,86,4,4,519963,sanitized,99151+,sanitized,sanitized,151934,sanitized,439151,3227975504,5060,3510265337,5060,callee,3,1,200,0,33554432,1,0,0,0,3227975507,3452769903,4656,4668,0,0,2,,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,53,,,,,,,,,4,4237,45,45,45,45,45,45,20,20,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,22964,ISP Telecom,,Toronto
471,678,76106211,2018-05-01 11:50:12,2018-05-01 11:51:50,98,86,4,4,519963,sanitized,99151+,sanitized,sanitized,151934,sanitized,439151,3227975507,11000,3510265337,5060,callee,3,1,200,0,33685504,1,0,0,0,3227975507,3452769903,4657,4667,0,1,2,,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,21,0,21,0,0,0,0,0,0,0,0,0,,,1,801,,,,,,,16,53,,,,,,,,,1,4238,45,45,45,45,45,45,20,20,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,22964,ISP Telecom,,Toronto
472,679,76109287,2018-05-01 12:25:34,2018-05-01 12:26:47,73,50,2,23,519963,sanitized,99151+,sanitized,sanitized,151966,sanitized,669151,3227975504,5060,3438593084,5060,caller,3,1,200,0,33554432,1,0,0,0,3227975506,3438593084,2476,2488,0,0,2,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,16,21,,,,,,,,,50,2004,45,45,45,45,45,45,20,20,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
473,680,76107754,2018-05-01 11:50:24,2018-05-01 12:12:20,1316,1308,1,8,519923,sanitized,99151+,sanitized,sanitized,151992,sanitized,299151,3227975504,5060,3438593084,5060,callee,3,1,200,0,33554432,1,0,0,0,3227975506,3438593084,64989,65433,0,0,2,,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,1,0,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,,,,,,,,,,,50,1427,45,45,45,45,45,45,20,20,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
474,683,76101615,2018-05-01 00:47:53,2018-05-01 00:50:39,166,150,1,16,519923,sanitized,99151+,sanitized,sanitized,151992,sanitized,299151,3227975506,11000,3438593084,5060,caller,3,1,200,0,33685504,1,0,0,0,3227975506,3438593084,7486,7497,0,0,2,,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,16,21,,,,,,,,,1,1306,45,45,45,45,45,45,20,20,,192.102.255.82,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
475,686,76101617,2018-05-01 00:47:53,2018-05-01 00:50:39,166,150,1,16,519923,sanitized,99151+,sanitized,sanitized,151992,sanitized,299151,3227975504,5060,3438593084,5060,caller,3,1,200,0,33554432,1,0,0,0,3227975506,3438593084,7466,7475,0,0,2,,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,1,1,0,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,16,21,,,,,,,,,50,1305,45,45,45,45,45,45,20,20,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
476,687,76107761,2018-05-01 11:50:24,2018-05-01 12:12:20,1316,1308,1,8,519923,sanitized,99151+,sanitized,sanitized,151992,sanitized,299151,3227975506,11000,3438593084,5060,callee,3,1,200,0,33685504,1,0,0,0,3227975506,3438593084,64991,65412,0,21,2,,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,1,0,,,,,,0,0,0,2,45,45,45,32,0,32,0,0,0,0,0,0,0,0,0,0,0,21,801,,,,,,,,,,,,,,,,,1,1429,45,45,45,45,45,45,20,20,,192.102.255.82,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
477,688,76104690,2018-05-01 11:04:16,2018-05-01 11:11:54,458,437,1,1,519923,sanitized,99151+,sanitized,sanitized,151966,sanitized,669151,3227975507,11000,3510265337,5060,caller,3,1,200,0,33685550,1,0,0,0,3227975507,3495526469,22816,22845,0,0,2,,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,801,,,,,,,16,21,,,,,,,,,1,540,45,45,45,45,45,45,20,20,,192.102.255.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
478,691,76109301,2018-05-01 12:25:34,2018-05-01 12:26:47,73,50,2,23,519963,sanitized,99151+,sanitized,sanitized,151966,sanitized,669151,3227975506,11000,3438593084,5060,caller,3,1,200,0,33685504,1,0,0,0,3227975506,3438593084,2476,2488,0,0,2,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,16,21,,,,,,,,,1,2005,45,45,45,45,45,45,20,20,,192.102.255.82,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
479,695,76101367,2018-05-01 00:35:26,2018-05-01 00:35:59,33,15,1,1,519923,sanitized,99151+,sanitized,sanitized,151937,sanitized,739151,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554432,1,0,0,0,3227975506,3495526469,1552,1573,0,0,2,,132,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,132,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,21,,,,,,,,,4,611,45,45,45,45,45,45,20,20,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
480,699,76104697,2018-05-01 11:04:16,2018-05-01 11:11:54,458,437,1,1,519923,sanitized,99151+,sanitized,sanitized,151966,sanitized,669151,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554478,1,0,0,0,3227975507,3495526469,22816,22843,0,0,2,,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,0,802,,,,,,,16,21,,,,,,,,,4,539,45,45,45,45,45,45,20,20,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
481,700,76101370,2018-05-01 00:35:26,2018-05-01 00:35:59,33,15,1,1,519923,sanitized,99151+,sanitized,sanitized,151937,sanitized,739151,3227975506,11000,3510265337,5060,caller,3,1,200,0,33685504,1,0,0,0,3227975506,3495526469,1552,1574,0,1,2,,132,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,132,45,45,45,63,0,63,0,0,0,0,0,0,0,0,0,,,1,801,,,,,,,16,21,,,,,,,,,1,612,45,45,45,45,45,45,20,20,,192.102.255.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813,393755,CloudPBX,33164,Iristel Inc,393755,CloudPBX,33164,Iristel Inc,,Toronto
482,701,76104698,2018-05-01 11:11:52,2018-05-01 11:12:10,18,7,6,6,519923,sanitized,99151+,sanitized,sanitized,151927,sanitized,729151,3227975507,11000,3438593084,5060,caller,3,1,200,0,33685504,1,0,0,0,3227975507,3438593084,567,579,0,0,2,,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,1,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,,,,,,,16,21,,,,,,,,,1,6335,45,45,45,45,45,45,20,20,,192.102.255.83,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
483,704,76104700,2018-05-01 11:11:52,2018-05-01 11:12:10,18,7,6,6,519923,sanitized,99151+,sanitized,sanitized,151927,sanitized,729151,3227975504,5060,3438593084,5060,caller,3,1,200,0,33554432,1,0,0,0,3227975507,3438593084,567,578,0,0,2,,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,0,0,0,0,0,,,,,,1,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,,,,,,,16,21,,,,,,,,,50,6333,45,45,45,45,45,45,20,20,,192.102.255.80,204.244.196.60,43.6319,43.6518,-79.3716,-79.5076,393755,CloudPBX,5071,Navigata Communications Limited,393755,CloudPBX,5071,Navigata Communications Limited,,Toronto
484,705,76101124,2018-05-01 00:22:16,2018-05-01 00:22:53,37,36,0,1,780989,sanitized,989087,sanitized,sanitized,178098,sanitized,890871,3495526702,5060,3227975251,11000,callee,3,1,200,0,33691648,1,0,0,0,3429196867,3227975251,84,82,0,0,,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,2,1000,1,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,,255,,255,,,16,21,,,,,,,,,1,691,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.254.83,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,395152,CloudPBX,33164,Iristel Inc,395152,CloudPBX,,
485,706,76102913,2018-05-01 02:55:08,2018-05-01 03:02:22,434,433,0,1,604889,sanitized,988406,sanitized,sanitized,101,sanitized,101,3227975250,11000,1613813930,23715,callee,3,1,200,0,33685550,2,0,9,9,3227975250,1613813930,21630,21642,0,1,2,10,1,26,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,9,26,45,45,45,5,0,5,0,0,0,0,0,0,0,0,0,,,1,501,,255,,255,,,,,,,,,,,,,2,65,45,45,45,45,45,45,20,20,,192.102.254.82,96.48.216.170,43.6319,49.0997,-79.3716,-122.6526,395152,CloudPBX,6327,Shaw Communications Inc.,395152,CloudPBX,6327,Shaw Communications Inc.,,Langley
486,708,76102883,2018-05-01 02:54:33,2018-05-01 02:54:50,17,5,1,12,604889,sanitized,988406,sanitized,sanitized,160463,sanitized,364061,3495526702,5060,3227975250,11000,caller,3,1,200,0,33691648,1,0,0,0,3495526934,3227975250,266,267,0,0,,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,0,0,0,0,0,2,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,,255,,255,,,,,,,,,,,,,1,756,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.254.82,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,395152,CloudPBX,33164,Iristel Inc,395152,CloudPBX,,
487,709,76102911,2018-05-01 02:55:07,2018-05-01 03:02:22,435,433,0,1,604889,sanitized,988406,sanitized,sanitized,160463,sanitized,364061,3495526702,5060,3227975250,11000,callee,3,1,200,0,33691648,1,0,0,0,3495526934,3227975250,21725,21706,0,2,,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,0,0,0,65535,26092,0,0,0,1,45,45,45,9,0,9,0,0,0,0,0,0,0,0,0,0,26092,2,501,,255,,255,,,16,21,,,,,,,,,1,267,45,45,45,45,45,45,20,20,,208.89.129.46,192.102.254.82,43.6319,43.6319,-79.3716,-79.3716,33164,Iristel Inc,395152,CloudPBX,33164,Iristel Inc,395152,CloudPBX,,
488,712,76101109,2018-05-01 00:20:09,2018-05-01 00:22:10,121,111,1,1,604789,sanitized,987406,sanitized,sanitized,160452,sanitized,254061,3227975250,11000,3227975504,5060,caller,3,1,200,0,46,1,0,0,0,3227975250,3495527062,6011,6029,1,0,2,,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,45,45,45,45,45,,,,,,,,,,,0,0,0,2,45,45,45,17,17,0,0,0,0,0,0,0,0,0,0,,,1,501,,255,,255,,,16,21,,,,,,,,,60,810,45,45,45,45,45,45,20,20,,192.102.254.82,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716,395152,CloudPBX,393755,CloudPBX,395152,CloudPBX,33164,Iristel Inc,,
